RCPs,RegName,Data_  1,Data_  2,Data_  3,Data_  4,Data_  5,Data_  6,Data_  7,Data_  8,Data_  9,Data_ 10,Data_ 11,Data_ 12,Data_ 13,Data_ 14,Data_ 15,Data_ 16,Data_ 17,Data_ 18,Data_ 19,Data_ 20,Data_ 21,Data_ 22,Data_ 23,Data_ 24,Data_ 25,Data_ 26,Data_ 27,Data_ 28,Data_ 29,Data_ 30,Data_ 31,Data_ 32,Data_ 33,Data_ 34,Data_ 35,Data_ 36,Data_ 37,Data_ 38,Data_ 39,Data_ 40,Data_ 41,Data_ 42,Data_ 43,Data_ 44,Data_ 45,Data_ 46,Data_ 47,Data_ 48,Data_ 49,Data_ 50,Data_ 51,Data_ 52,Data_ 53,Data_ 54,Data_ 55,Data_ 56,Data_ 57,Data_ 58,Data_ 59,Data_ 60,Data_ 61,Data_ 62,Data_ 63,Data_ 64,Data_ 65,Data_ 66,Data_ 67,Data_ 68,Data_ 69,Data_ 70,Data_ 71,Data_ 72,Data_ 73,Data_ 74,Data_ 75,Data_ 76,Data_ 77,Data_ 78,Data_ 79,Data_ 80,Data_ 81,Data_ 82,Data_ 83,Data_ 84,Data_ 85,Data_ 86,Data_ 87,Data_ 88,Data_ 89,Data_ 90,Data_ 91,Data_ 92,Data_ 93,Data_ 94,Data_ 95,Data_ 96,Data_ 97,Data_ 98,Data_ 99,Data_100,Data_101,Data_102,Data_103,Data_104,Data_105,Data_106,Data_107,Data_108,Data_109,Data_110,Data_111,Data_112,Data_113,Data_114,Data_115,Data_116,Data_117,Data_118,Data_119
RCP8.5,	BRANT,3725.2,3783.9,3854.1,3826.6,3826,3773.6,3764.5,3814.8,3721.6,3721.6,3675.7,3827.8,3723.1,3626.4,3671.1,3693,3640.4,3625.8,3608.2,3563.9,3670.9,3560.4,3621.2,3608.6,3595.4,3603.2,3549.4,3465.7,3588.8,3541.5,3506.3,3465.8,3451.8,3429.1,3511.7,3430.9,3417.9,3422.8,3435.1,3430.6,3527.8,3414.8,3372.9,3366.3,3344.2,3397.5,3368,3389.3,3351.7,3253.1,3340.6,3274.2,3268.9,3307.9,3297.1,3252.3,3223.3,3149.9,3176.9,3261.6,3224.4,3182.8,3109,3111,3161.1,3148.5,3113.5,3104.2,3088,3024.9,3002.8,3037.9,2962.8,2942.7,2918,2963.5,2976.3,2875.6,2834.1,2833.2,2869.6,2936.5,2832.4,2776.1,2761.3,2767.3,2883.3,2747.4,2706,2724.3,2644.4,2704.4,2671.1,2669.4,2689.4,2608.7,2634.5,2582.4,2594.9,2564,2566.6,2535.6,2568.2,2567.4,2527.3,2550.3,2501.2,2443.3,2502.7,2450.4,2423.4,2383,2410.1,2378.8,2422.9,2341.9,2341.3,2415.6,2339
RCP8.5,	BRUCE,4188,4248.5,4326.9,4306.7,4303.2,4259.4,4242.4,4276.2,4197.7,4178.5,4146.9,4310.8,4178.5,4084.7,4134.9,4139,4096.4,4092.4,4057.3,4005,4139.7,4019.3,4072.7,4057.4,4052.8,4043.9,3992.5,3904.1,4033.1,3985.8,3959,3908.6,3899.6,3860.4,3952.3,3864.2,3838.4,3859,3885.3,3864.7,3960.4,3845.3,3788.5,3788,3776.9,3833.7,3785,3805,3773.6,3681.3,3758.5,3677.4,3704.1,3701.7,3708.8,3654.6,3631.8,3559.8,3587.3,3667.7,3634.5,3585.2,3503.6,3518.2,3564.5,3545.6,3512.5,3483.5,3469.9,3417.9,3383.8,3436.4,3342.1,3326.5,3303.3,3348.7,3358.2,3252,3217,3205.4,3243.1,3304.9,3199.1,3145.1,3138.1,3138.5,3245.8,3119.2,3066.9,3080.6,2992.9,3069.7,3017.2,3026.3,3029.9,2956.3,2969.8,2916.1,2933.7,2913.7,2908.5,2880.4,2929,2912.4,2862,2883.5,2839.6,2783.4,2832.3,2783.2,2745.4,2711.1,2723.9,2720.2,2746.5,2665.3,2657.3,2717.6,2652.1
RCP8.5,	COCHRANE,6349.2,6505.4,6556.8,6487.5,6507.6,6511.6,6428.8,6450.6,6403.5,6287.2,6332.8,6549.5,6369.7,6258.4,6333.4,6345.6,6248.7,6252.2,6201.4,6119.6,6341.3,6145.6,6229.4,6173.7,6239.3,6164.5,6158.7,5952.5,6140.7,6086.9,6105.6,6015.3,6044.9,5989.3,6020.4,5923.6,5881,5941.7,6029.3,5989.4,6106.9,5935.6,5836.6,5899.4,5840.5,5949.9,5856,5849.3,5735.1,5706.5,5875.9,5673.3,5763.1,5760.6,5698,5663.4,5653.3,5521.7,5547.5,5689.1,5647.3,5571.4,5460.2,5532.8,5529.1,5511.8,5490.8,5439.4,5383,5333.2,5286.7,5340.1,5192.7,5234.8,5175.7,5203.5,5292.7,5109.6,5066.6,5104.4,5113.8,5150.3,5020.7,4940.5,4929.6,4967.9,5107.1,4897.7,4824.9,4831.6,4747.9,4850.9,4787.1,4736.9,4745.7,4676.8,4649.8,4586.9,4627.6,4599,4576.4,4516.1,4578.1,4525.1,4511.1,4540.5,4457.4,4422.1,4501.2,4391,4318.1,4334.5,4300.7,4322.7,4265.2,4183.8,4186.8,4227.7,4185.3
RCP8.5,	DUFFERIN,4166.6,4226.4,4302.7,4270.1,4270.5,4232.3,4212.1,4258.2,4166.5,4150.2,4125.1,4278.8,4152.7,4064.5,4105.6,4127.9,4070.7,4056.3,4032.5,3981.5,4103.8,3987.2,4048.7,4022.9,4022.7,4023.9,3966.7,3877.4,4000.3,3953.2,3921.2,3873.1,3862.6,3837.6,3918.8,3832.9,3805.9,3823.5,3843.6,3832.2,3940.7,3816,3762.9,3752.6,3738.3,3792.6,3754.5,3777.1,3737.9,3634.7,3722.4,3645.5,3659.9,3675.1,3677.4,3624,3600,3515.9,3546.5,3632.7,3599,3549,3472.5,3472.5,3523.6,3507.1,3475.4,3461.6,3437.8,3376.8,3345.9,3392.9,3308.1,3278.6,3256.7,3301.6,3312.2,3207.4,3164.8,3155.9,3198.2,3269.1,3151.2,3096.6,3079.5,3092.9,3205,3064.8,3011.5,3034.3,2947.6,3019.8,2965.6,2976.6,2987.4,2910,2927,2870.9,2883.4,2854.9,2861.3,2822,2867.1,2859,2807.8,2838.5,2789.7,2719.2,2778.5,2724,2698.4,2652.1,2678.2,2661,2693.5,2612.8,2603.5,2673.4,2592.4
RCP8.5,	DURHAM,4036,4087.8,4166.1,4138.6,4139.2,4099.4,4077.4,4121.4,4040.7,4018.9,4014.3,4149.5,4031.7,3939.8,3980,3994.9,3955.3,3933.3,3906.5,3862.4,3985.7,3870.9,3930.5,3910.4,3902.8,3906.4,3845.9,3757.4,3881.3,3840.1,3812,3766.6,3743.6,3724,3805.7,3720.6,3688.8,3709.9,3734.4,3725.4,3836.4,3712.8,3661.3,3649.2,3633.9,3682.7,3654.1,3675.2,3639.8,3540.3,3623.2,3545.4,3564.8,3584.7,3584.5,3529.9,3500,3420.4,3452.7,3541.3,3500.4,3460.7,3377.6,3375.1,3429.3,3424.1,3383.8,3370.3,3349.7,3285.3,3260.9,3305.9,3229.2,3196,3168.2,3223,3235.6,3133.6,3092,3081.2,3122.9,3190.7,3075.8,3019.1,3002.2,3018,3130.4,2990.9,2948.2,2969.4,2883.4,2950.2,2895.5,2908.5,2921.4,2846,2864.1,2810.8,2821.2,2795.8,2802,2770.5,2803.3,2800.2,2752.1,2779.2,2729.9,2660.9,2720.3,2668.7,2644.9,2598.4,2621.1,2603.6,2637.2,2556.6,2552.8,2620.8,2537.6
RCP8.5,	ELGIN,3662.1,3724.8,3784.9,3764.6,3763,3703.7,3697.9,3750.4,3658.2,3663.1,3608,3767.8,3658.5,3558.2,3610.1,3623.5,3574.6,3559.2,3553.5,3500.4,3611.7,3494.6,3560.2,3548.4,3530.4,3534.9,3491.9,3398.3,3533.4,3490.5,3451.1,3408.4,3394,3373.9,3455,3372,3373.5,3372.6,3380.1,3375.5,3464.1,3352.9,3317.4,3307.4,3289.9,3341.6,3311.8,3334,3295.6,3201.1,3288.6,3224.9,3212.7,3257.4,3244.7,3199.5,3170,3101.5,3128.2,3209.9,3171,3134.7,3059,3068.7,3114.8,3096.5,3067.7,3056,3045.7,2982.4,2958.5,2989.5,2913.1,2902.8,2880.7,2924.1,2936.7,2834.8,2795.7,2788.5,2829.7,2893.7,2794.9,2739.1,2729.3,2723.9,2844.3,2712.6,2672,2688.7,2606.2,2662.4,2637.1,2635.7,2656.1,2571.9,2601.8,2547.8,2559.9,2537.4,2531.2,2504.2,2538.2,2530.4,2497.9,2518.9,2469.7,2419,2475.3,2424.1,2391.8,2359.5,2385.7,2350.5,2399.8,2310.2,2318.7,2387.5,2317.4
RCP8.5,	ESSEX,3483.3,3560.3,3593,3581.2,3588.5,3512.3,3512.8,3581.2,3482,3494.9,3427.7,3595.4,3486.5,3389,3440.9,3455,3395.4,3385.6,3387.3,3325.8,3446.9,3327.4,3389.5,3388.5,3362.9,3364.9,3333.5,3226.3,3375.5,3331.3,3282.9,3244.3,3237.1,3217.6,3292.4,3209.7,3222.7,3210.1,3217.3,3224.4,3296.5,3200.9,3163.2,3158,3127.3,3190.6,3154.1,3178,3150.4,3050.4,3150.3,3084.7,3052.2,3120.2,3095.3,3059,3032.5,2958.3,2983,3063.3,3032.5,2994.7,2925.8,2936.2,2985.4,2958.8,2930.5,2919.8,2913.4,2858.9,2833.7,2856.7,2786.3,2780.3,2759.7,2799,2815.4,2713.6,2680.2,2668.1,2713.2,2777.2,2680.2,2623.5,2616,2604.5,2740.2,2602.6,2557.8,2570.9,2495,2546.6,2532.1,2522.3,2548.9,2462.6,2499.2,2440.7,2458.2,2440.7,2420.9,2400.3,2442.3,2426.8,2404.1,2421.3,2370.2,2328.3,2385.1,2331,2294.7,2272.5,2300.1,2260.2,2314.5,2219.8,2234.3,2303.4,2231.9
RCP8.5,	FRONTENAC,4248.4,4289,4367.1,4346.6,4331.6,4303.3,4289.4,4323.6,4252.3,4211.9,4233.6,4353.1,4222.8,4139.8,4177.7,4189.5,4167.3,4131.5,4100.8,4047.3,4173.5,4071.1,4130.5,4109.1,4096.7,4099,4032.9,3943.2,4059.4,4013.3,4001.7,3962.4,3927.8,3905,3980.9,3903.2,3859,3888.2,3929.5,3918.4,4044.7,3902.6,3841.6,3823.7,3824.2,3864.6,3835.6,3861.2,3804.9,3712.8,3805.6,3711.1,3755.7,3764.4,3748.1,3705.6,3671,3576.9,3612.3,3726.2,3662.7,3635.2,3548.9,3535,3588.5,3598,3553.5,3538.5,3513.6,3436.2,3417.9,3470.2,3383.1,3340.3,3313,3376.3,3395.1,3285.5,3243.8,3228.8,3276.8,3348.6,3215.1,3165.7,3145.4,3163.8,3284.2,3130.9,3085.8,3110.7,3018.7,3087.1,3025.5,3044.4,3060.3,2987.3,2998.6,2949.2,2944.1,2922.8,2945.2,2897.8,2922.4,2929.5,2871.8,2906.5,2856,2774.1,2840.1,2781.9,2767.6,2713.7,2737.3,2712.5,2755,2675.9,2653.1,2736.9,2644.4
RCP8.5,	GREY,4211.7,4270.4,4350.3,4320.6,4318.3,4281.3,4259.8,4299.9,4215.1,4194.3,4169,4325.4,4197.5,4108.2,4150.6,4167.8,4114,4105.5,4077.7,4025.2,4151.1,4036.6,4090.8,4069.8,4069.1,4064,4011.2,3922.9,4045.4,3997.6,3970.3,3918.8,3913.6,3880.3,3965.7,3877.8,3851.2,3871.7,3891.5,3876.2,3979.3,3858.7,3804.7,3795.8,3785.1,3839,3795.7,3820,3782.3,3684.5,3768.7,3687.2,3708.7,3712.3,3720.4,3664.2,3642.3,3565.1,3592.3,3675,3642.9,3590.9,3514.7,3521.4,3569.6,3551,3519,3497.1,3475.3,3420.9,3386.9,3439.1,3350.5,3325.9,3303.4,3348.2,3355.5,3252.1,3213,3201.3,3241,3307.3,3195.9,3144,3130.7,3139.6,3245.9,3110.9,3057.7,3077.6,2990.6,3066,3010.4,3020.7,3026.5,2953.7,2967.1,2912.7,2927.7,2902.7,2903.1,2867.8,2915.6,2903.7,2851.8,2879.7,2831.7,2768.3,2824.3,2771.4,2739.2,2698.3,2717.2,2707.8,2736.6,2657.2,2644.8,2710.9,2638.5
RCP8.5,	HALDIMAND-NORFOLK,3678.3,3733.7,3805,3780.4,3780.4,3723.3,3716.4,3763,3673.7,3677,3628.5,3783.7,3679.7,3579.3,3627,3642.3,3596.9,3580.6,3564.9,3518.3,3630.7,3517.4,3581.4,3570.5,3552.5,3557.1,3504.1,3421.7,3550.1,3500.9,3474.8,3431.5,3409.2,3390.7,3473.6,3392.6,3383.6,3387.9,3399.5,3397.1,3491.1,3377.2,3333.2,3330.7,3309.9,3362.3,3338.4,3355.6,3318.4,3224.3,3307.3,3244,3237.3,3279,3267.7,3224,3193,3123.9,3151.9,3231.7,3194,3158.7,3082.6,3086.5,3133.4,3123.4,3092.2,3080.2,3070.3,3002.2,2981,3015.4,2942.5,2924,2899.9,2948.3,2959.4,2861.2,2820,2815.6,2854.7,2921,2821.7,2766.4,2751.8,2750.7,2869,2736.6,2698,2717.2,2635.8,2692.8,2662.1,2657.9,2680.9,2602,2629.9,2575.8,2586.6,2561.6,2562.5,2535.4,2566.3,2563,2524.6,2546.4,2496,2442.1,2503.5,2451.3,2420.1,2385,2410.6,2380.5,2424.6,2341.4,2345.2,2416.8,2345.2
RCP8.5,	HALIBURTON,4760.3,4819.4,4906.2,4873.6,4862,4835.7,4807.9,4848.4,4767.6,4721.3,4740.4,4888.2,4740.7,4654.6,4692.4,4707.3,4662.5,4644.6,4607.8,4549.9,4690.9,4579.8,4641.7,4613.5,4611.5,4596.1,4534,4441.5,4568,4514.3,4509,4446.7,4432.1,4393.7,4474.7,4394,4345.4,4372.7,4420.4,4398.6,4529.9,4386.6,4317.2,4304,4296.2,4345.8,4308.8,4334.9,4279.2,4179.3,4281.4,4176.3,4230.4,4227.4,4222.1,4170.2,4136.4,4033.1,4074.5,4189.6,4133.6,4090.7,3996.1,4001.8,4052,4045,4016.1,3988.9,3954.4,3885.7,3854,3916.7,3815.4,3784.5,3755,3817.3,3828.9,3712.6,3666.4,3652.7,3700.9,3772.4,3643.5,3588.4,3572.4,3586.5,3705.5,3542.2,3491.6,3522.6,3420.4,3507.1,3429.1,3451.9,3458.2,3392.6,3389.1,3335.7,3343.8,3316.8,3333,3283.5,3327.8,3321,3262.4,3293.8,3241.3,3161.3,3224.4,3167.2,3136.7,3091.4,3112.8,3098.9,3131.1,3047.2,3024.3,3098.8,3014.6
RCP8.5,	HALTON,3863.7,3922.3,3991.9,3962.5,3963.6,3917.1,3904.1,3953.6,3859.9,3852.9,3819.7,3966.9,3856.2,3762.2,3803.9,3828.8,3775.2,3757.8,3737.8,3692.9,3804.1,3690.6,3753,3736,3726.6,3734.5,3677.9,3590.1,3714.1,3667.4,3631.4,3594.5,3575.5,3554.2,3634.9,3553.1,3532,3543.9,3560.2,3554.1,3660.7,3537.2,3490.7,3483.7,3463.1,3518.3,3487.5,3505.8,3467.8,3367.2,3454.8,3385.3,3387.8,3422.4,3414.8,3366.8,3335.9,3257,3286.2,3374.3,3337.8,3292.3,3216.9,3214.9,3263.6,3257.7,3222.2,3210.5,3193.4,3127.6,3101.6,3143.7,3065.8,3037.3,3013.5,3061,3075.4,2971.5,2930.1,2926.7,2966,3036.6,2922.7,2865,2851.5,2862.4,2974.8,2841.1,2792.6,2810.9,2730.2,2796.1,2752.8,2757.2,2776,2694.4,2718.2,2663.7,2677,2643,2650.3,2614.3,2651.2,2648.9,2606.5,2632.5,2582.9,2517.4,2580.3,2525.1,2501,2456.7,2481,2456.8,2496.7,2418.5,2413,2487.1,2405.2
RCP8.5,	HAMILTON-WENTWORTH,3737.6,3794.7,3865.7,3835.3,3836.9,3786.7,3776.6,3825.1,3732.5,3730.8,3690.1,3839.1,3735.1,3638.1,3679.8,3705.1,3653.6,3637.4,3616.8,3573.7,3682.2,3570.6,3632.2,3619.9,3606.1,3613.8,3557.9,3473.6,3598.4,3549.7,3515.4,3479,3459.4,3439,3520.4,3440.1,3423,3430,3443.5,3440.5,3541.6,3423.1,3379.2,3373.8,3351.6,3405.5,3376.8,3396.3,3359.1,3259,3347.1,3280.4,3277.2,3316.2,3305.8,3261.4,3229.8,3154.6,3182.5,3268.5,3230.4,3189,3113.7,3114.5,3163.3,3154.8,3118.9,3110.3,3095.1,3029.3,3005,3043.1,2968.1,2943.9,2918.9,2966.4,2979.8,2878.3,2837.5,2835.1,2872.6,2941.9,2833.6,2777.4,2763.1,2769.9,2883.2,2750.5,2707.5,2724.4,2644.9,2707.3,2669.8,2670.2,2691.9,2610.2,2635,2583.1,2594.9,2562.3,2568.5,2535.1,2568.3,2568.1,2527.6,2551.6,2501.8,2441.5,2502.3,2449.2,2424.5,2381.6,2408,2379.1,2420.7,2342.6,2341.6,2414.5,2335.2
RCP8.5,	HASTINGS,4428.2,4477.1,4558.3,4531.4,4520.9,4491.6,4474.1,4511.2,4433.6,4393.3,4410.6,4541.5,4408.5,4320.7,4360.2,4373.1,4341.2,4312.7,4281,4227.5,4356.6,4253,4312,4286.6,4280.1,4276.3,4211,4121.1,4241.3,4196,4182.7,4135.1,4108.3,4078.3,4157.9,4079.4,4034.5,4060.1,4103.3,4088.3,4215.5,4075.5,4010.6,3997.6,3995.5,4037.6,4005,4030.1,3977.5,3879.7,3975.2,3880.1,3923,3929.5,3920.1,3874.7,3840.2,3743.7,3779.8,3893.4,3832.7,3799.3,3710.5,3703.6,3756.7,3758.6,3721.2,3699.3,3674.2,3600.3,3576.8,3632.1,3540.5,3502.4,3474.4,3535.6,3551.9,3440.1,3398.5,3383.1,3430.1,3503.1,3374.6,3320.8,3303.3,3318,3437.8,3282.5,3235.8,3260.3,3166.6,3241.9,3173.5,3195.5,3206.9,3136.1,3142.7,3092.4,3094.8,3069.7,3086.7,3040.5,3073,3073.1,3015.1,3050.6,3001.1,2921,2983.5,2925.7,2906.5,2855,2877,2857.3,2895.1,2814.9,2792.9,2873.3,2785.1
RCP8.5,	HURON,3971.4,4033.1,4106.9,4081.8,4083.7,4034.9,4020.4,4061.2,3974.1,3967.1,3921.5,4086.4,3962.3,3868.8,3915.4,3931,3880.9,3869.7,3847.2,3794.1,3914.3,3797,3857.1,3839.3,3831.7,3832.9,3784.2,3692.7,3820.5,3775.4,3736.7,3692.7,3685.9,3658.2,3741.8,3653.2,3642.5,3652.5,3665.1,3653.6,3747.8,3635,3587.5,3579.4,3564.7,3618,3577.1,3603.2,3565.6,3465.9,3552.2,3478.5,3486,3506.2,3504.5,3451.9,3428.1,3356.8,3386.8,3461.7,3429.6,3383.2,3305.9,3316.9,3364.1,3341.9,3313.9,3292.6,3276,3219.2,3188,3233.5,3150.2,3134,3108.9,3151.8,3162.2,3055.7,3018.1,3010.5,3050.3,3114.8,3006,2953,2941.6,2949.4,3058.2,2923.5,2873.3,2890.2,2808,2877.3,2836.6,2839.5,2850.6,2768.9,2791.2,2737.5,2753.6,2727.9,2725.4,2693.8,2738.9,2727.5,2680.1,2709.2,2657.9,2600.1,2655.9,2601.9,2573.8,2534.9,2558.3,2538.1,2572,2489.4,2487.9,2554.9,2483.1
RCP8.5,	Island-county-stat,4901.4,4995.9,5058.5,5036.7,5038.4,5005.1,4973.1,5016.2,4943.4,4865.8,4863.3,5068.1,4921.3,4796.4,4872,4848.2,4791.4,4818.4,4768.9,4708.1,4908.9,4725.2,4790.3,4771.1,4792.5,4728.9,4701.4,4584.6,4717.5,4696.1,4682.5,4616,4608.6,4561.7,4634.7,4552.8,4515.1,4533.3,4587.4,4577.3,4657.7,4523.6,4453.8,4480.7,4463,4555.1,4470.2,4472.7,4428.2,4339.9,4470.4,4346,4371.1,4386.5,4364.1,4327.2,4295.2,4201.2,4229.2,4333.8,4289,4231.7,4153.5,4190.3,4222.3,4205.6,4185.4,4122,4096.8,4072.4,4011.9,4065.8,3949.3,3975.6,3910.7,3966,4007.7,3850.5,3829.8,3832.1,3863.8,3922.9,3819.6,3728.1,3723.3,3730.1,3868.4,3719.3,3640.1,3662.5,3556.7,3653.1,3595.8,3599.2,3598.2,3515.7,3531.1,3453,3493,3476.2,3455.8,3406.2,3478.2,3429.8,3423,3425.2,3365.7,3328.5,3381.8,3312.2,3245.7,3266.3,3255.2,3256.9,3255.5,3174.5,3166.7,3217.7,3164.8
RCP8.5,	KENORA,7028,7158.8,7223.5,7127.7,7136.5,7179.4,7058.6,7055.2,7045.7,6936,6920.9,7152.9,7017.3,6879.3,7034.3,7002.8,6895.3,6903.5,6873.5,6782.7,7001.1,6757.9,6828.7,6765.1,6883.5,6772.1,6781.1,6578.3,6730.8,6758.4,6748.4,6662.6,6691.5,6579.4,6634.1,6546.4,6495.8,6570.5,6634.3,6599.5,6691.9,6550.9,6427.4,6515,6470.7,6579.4,6398.7,6437.7,6331.3,6286.9,6519.8,6300.8,6349.4,6338.6,6285.8,6261.4,6249.3,6124.4,6145.2,6267.7,6219.5,6122.3,6073.3,6129.4,6152.5,6091.5,6102.5,6007.8,5947.7,5938.7,5886.5,5930.9,5741.1,5868.9,5756.7,5780.3,5864.1,5663.4,5665.4,5695.1,5697.9,5722.8,5629.3,5503.8,5506.5,5542.5,5635.1,5443.4,5362.2,5389.8,5307.6,5412.8,5361.8,5298.1,5285.1,5211.7,5172.4,5103,5159.9,5131.8,5100.2,5029.4,5071.9,5012.9,5056.6,5075.5,4993.5,4971.8,5033.6,4937.2,4794,4875.7,4813.6,4855.3,4791.2,4698.4,4691.5,4706.1,4713.3
RCP8.5,	KENT,3541.6,3612.6,3657.1,3642.6,3647.8,3574.9,3568.2,3638.5,3539.1,3548,3485.8,3652.2,3541.1,3438.4,3492.8,3510.5,3451.6,3438.8,3432.1,3370.6,3493.5,3371.7,3437.2,3431.8,3414.4,3412.5,3373.4,3272.9,3418.6,3375.7,3329.4,3289.7,3279.1,3260.4,3334.3,3249.1,3258.6,3250.3,3259.7,3262.8,3339.5,3237.3,3199,3193.8,3163.9,3222.3,3189.5,3216.2,3178.8,3076.9,3177.4,3109.4,3086.7,3148.5,3129.3,3084.5,3053.7,2981.1,3006.8,3092.6,3055.4,3018,2946.5,2954.5,3003.2,2981.1,2951.6,2940.8,2932.8,2870.3,2846.8,2875.8,2799.8,2791.8,2772,2811.5,2824.8,2722.3,2683.5,2674.1,2720.7,2787.1,2683.4,2628,2619.3,2610.4,2743.6,2600.1,2559.9,2571.1,2493.2,2551,2531.4,2521.7,2549.2,2460.8,2493.4,2435.6,2451.7,2431,2420.2,2396.6,2432.4,2421.4,2393.5,2413.3,2364.2,2313.6,2370.1,2319.1,2283,2259.6,2285.5,2243.4,2297,2202,2214.7,2290.3,2213.4
RCP8.5,	LAMBTON,3648.5,3720.5,3770.5,3751.8,3754.7,3688.5,3683.7,3748.6,3648.3,3653,3589.7,3759.8,3644.5,3542.7,3591.4,3613.1,3555.4,3543.2,3534.5,3474.7,3592.3,3476.5,3537.7,3526.4,3512.7,3515.7,3474.2,3371.9,3514.9,3468.3,3419.6,3381,3376.7,3351.9,3426.7,3345.1,3348.1,3344.9,3351.9,3351.9,3439.1,3326.2,3288.4,3279.3,3256.8,3312.6,3276.3,3301.8,3264.1,3162.3,3263.2,3189.7,3172.6,3223.8,3206.3,3163,3136.5,3060.4,3088.9,3171.8,3140.5,3093.1,3020.1,3029.7,3079.8,3055.7,3027.3,3014,3004,2943.2,2913.9,2949.3,2868.7,2860.4,2836.6,2876.5,2892.3,2783.3,2744.8,2738.4,2784,2849.1,2741.7,2685.6,2676.9,2672.7,2801.6,2659.6,2610.6,2625.4,2546.7,2607.3,2582.3,2578.8,2600.9,2510.9,2541.1,2484,2501.7,2479.2,2470.4,2440.2,2481.4,2470.1,2438.5,2460.7,2409.4,2355,2413.5,2360.4,2327,2297.4,2323.2,2288.5,2336,2245.3,2251.2,2327.6,2248.3
RCP8.5,	LANARK,4368.2,4407.6,4488.5,4469,4454.3,4422.8,4411.6,4442.3,4375.2,4329.5,4361.9,4478.2,4338.4,4264,4294.7,4307.7,4287,4248.1,4219.7,4162.8,4293.2,4191.7,4248.5,4226.6,4214,4215.8,4147.6,4055.6,4173.4,4121.3,4117.2,4078.3,4047.9,4017.9,4088.1,4014.2,3970.4,4000.6,4047.5,4032.9,4159.2,4020.3,3954.9,3935.4,3936,3976.8,3949.9,3974,3912.1,3820.6,3919.2,3814.7,3869,3875.3,3853.3,3813.4,3777.5,3681.9,3715.1,3833.9,3769.7,3741.2,3654.4,3638.2,3692.4,3702.3,3660.4,3642.1,3614,3535.2,3517.1,3569.8,3481.8,3437,3409.8,3472.9,3497.2,3381,3341,3326,3377.4,3447.5,3308.3,3260.8,3237.3,3260.6,3378.5,3223.8,3177.3,3203.8,3111.3,3177.7,3115,3133.4,3151.9,3077.9,3083.8,3035.7,3027.3,3008.9,3032.6,2985.7,3009.9,3015.9,2955.2,2988.8,2941.5,2854.7,2922.7,2861,2850.4,2793.9,2816.5,2792.9,2833.6,2756.1,2728.5,2810.8,2721
RCP8.5,	LEEDSandGRENVILLE,4185.7,4219.8,4299.2,4280.7,4263.4,4230.1,4226,4252.1,4189.5,4147.8,4173.1,4287.1,4155.7,4076.7,4108.6,4120.8,4110.7,4058.6,4033.4,3979.6,4105.4,4005.1,4063.7,4045,4028.5,4037.6,3964.9,3876.6,3992.9,3939.8,3935.5,3900.8,3863.3,3839.2,3912.1,3835.4,3797.5,3823.6,3864.7,3853.5,3982.1,3838.1,3778.4,3755.4,3758.4,3799.2,3774.1,3799.2,3738.3,3649.1,3738.9,3644.4,3689.7,3701.5,3675.3,3639.2,3604.3,3510.4,3542.2,3657.9,3595,3569.4,3483.8,3465.6,3521.3,3531.1,3486.3,3472.7,3446.9,3364,3349.1,3400,3318.8,3270.8,3242.7,3309.3,3327.3,3220.2,3176.1,3163.7,3209.2,3281.5,3147,3100.2,3073,3093.9,3214.4,3063.7,3019.2,3043.8,2956.2,3018.1,2958.5,2975.6,2997.4,2920.7,2933.3,2885.4,2874.2,2855.6,2880.4,2837.1,2853.1,2866.4,2808.6,2839.5,2789.6,2706.5,2774.7,2716.9,2704.8,2647.3,2670.5,2642.8,2687.2,2609,2584.9,2671.6,2578.7
RCP8.5,	LENNOXandADDINGTON,4297,4340.8,4420,4395.3,4383.2,4355.7,4337.7,4374.4,4299.8,4262.1,4279.8,4403.2,4274.8,4189.7,4229.1,4242.5,4213.4,4182,4151.7,4098.5,4224.2,4122,4181.3,4160.1,4149.9,4147.8,4083.7,3995.1,4111,4067.5,4052.6,4010.8,3978.5,3955.4,4031.2,3954.3,3910.5,3939.3,3979.7,3966.5,4090.8,3951.6,3890.3,3875.7,3875.5,3915.8,3883.4,3909,3857,3763.8,3854.7,3761.6,3805.4,3812,3799.7,3755.3,3722.6,3630,3664.2,3776.5,3715.5,3686,3599.2,3588.6,3640.1,3646.2,3604.4,3586.3,3563.9,3488.4,3467.6,3521.6,3432.2,3392.9,3365.6,3427.6,3444.7,3336,3294.6,3280.1,3326.7,3395.8,3266.6,3215.5,3198.5,3214.7,3334,3181.2,3137.6,3161.4,3068.7,3138.6,3075,3096.2,3107.8,3036.8,3046.8,2997.6,2996.6,2974.5,2993,2948.5,2974.5,2979.4,2921.7,2956.5,2907.9,2825.9,2890.7,2833.5,2815.9,2764,2786.8,2765.1,2804.9,2725.7,2705.4,2785,2695.2
