ID,Longitude,Latitude
3726,-82.25,51.125
3727,-82.125,51.125
3728,-82,51.125
3729,-81.875,51.125
3730,-81.75,51.125
3731,-81.625,51.125
3732,-81.5,51.125
3733,-81.375,51.125
3734,-81.25,51.125
3735,-81.125,51.125
3736,-81,51.125
3737,-80.875,51.125
3738,-80.75,51.125
3739,-80.625,51.125
3740,-80.5,51.125
3741,-80.375,51.125
3742,-80.25,51.125
3743,-80.125,51.125
3744,-80,51.125
3745,-79.875,51.125
3746,-79.75,51.125
3747,-79.625,51.125
3748,-79.5,51.125
3749,-95.125,51
3750,-95,51
3751,-94.875,51
3752,-94.75,51
3753,-94.625,51
3754,-94.5,51
3755,-94.375,51
3756,-94.25,51
3757,-94.125,51
3758,-94,51
3759,-93.875,51
3760,-93.75,51
3761,-93.625,51
3762,-93.5,51
3763,-93.375,51
3764,-93.25,51
3765,-93.125,51
3766,-93,51
3767,-92.875,51
3768,-92.75,51
3769,-92.625,51
3770,-92.5,51
3771,-92.375,51
3772,-92.25,51
3773,-92.125,51
3774,-92,51
3775,-91.875,51
3776,-91.75,51
3777,-91.625,51
3778,-91.5,51
3779,-91.375,51
3780,-91.25,51
3781,-91.125,51
3782,-91,51
3783,-90.875,51
3784,-90.75,51
3785,-90.625,51
3786,-90.5,51
3787,-90.375,51
3788,-90.25,51
3789,-90.125,51
3790,-90,51
3791,-89.875,51
3792,-89.75,51
3793,-89.625,51
3794,-89.5,51
3795,-89.375,51
3796,-89.25,51
3797,-89.125,51
3798,-89,51
3799,-88.875,51
3800,-88.75,51
3801,-88.625,51
3802,-88.5,51
3803,-88.375,51
3804,-88.25,51
3805,-88.125,51
3806,-88,51
3807,-87.875,51
3808,-87.75,51
3809,-87.625,51
3810,-87.5,51
3811,-87.375,51
3812,-87.25,51
3813,-87.125,51
3814,-87,51
3815,-86.875,51
3816,-86.75,51
3817,-86.625,51
3818,-86.5,51
3819,-86.375,51
3820,-86.25,51
3821,-86.125,51
3822,-86,51
3823,-85.875,51
3824,-85.75,51
3825,-85.625,51
3826,-85.5,51
3827,-85.375,51
3828,-85.25,51
3829,-85.125,51
3830,-85,51
3831,-84.875,51
3832,-84.75,51
3833,-84.625,51
3834,-84.5,51
3835,-84.375,51
3836,-84.25,51
3837,-84.125,51
3838,-84,51
3839,-83.875,51
3840,-83.75,51
3841,-83.625,51
3842,-83.5,51
3843,-83.375,51
3844,-83.25,51
3845,-83.125,51
3846,-83,51
3847,-82.875,51
3848,-82.75,51
3849,-82.625,51
3850,-82.5,51
3851,-82.375,51
3852,-82.25,51
3853,-82.125,51
3854,-82,51
3855,-81.875,51
3856,-81.75,51
3857,-81.625,51
3858,-81.5,51
3859,-81.375,51
3860,-81.25,51
3861,-81.125,51
3862,-81,51
3863,-80.875,51
3864,-80.75,51
3865,-80.625,51
3866,-80.5,51
3867,-80.375,51
3868,-80.25,51
3869,-80.125,51
3870,-80,51
3871,-79.875,51
3872,-79.75,51
3873,-79.625,51
3874,-79.5,51
3875,-95.125,50.875
3876,-95,50.875
3877,-94.875,50.875
3878,-94.75,50.875
3879,-94.625,50.875
3880,-94.5,50.875
3881,-94.375,50.875
3882,-94.25,50.875
3883,-94.125,50.875
3884,-94,50.875
3885,-93.875,50.875
3886,-93.75,50.875
3887,-93.625,50.875
3888,-93.5,50.875
3889,-93.375,50.875
3890,-93.25,50.875
3891,-93.125,50.875
3892,-93,50.875
3893,-92.875,50.875
3894,-92.75,50.875
3895,-92.625,50.875
3896,-92.5,50.875
3897,-92.375,50.875
3898,-92.25,50.875
3899,-92.125,50.875
3900,-92,50.875
3901,-91.875,50.875
3902,-91.75,50.875
3903,-91.625,50.875
3904,-91.5,50.875
3905,-91.375,50.875
3906,-91.25,50.875
3907,-91.125,50.875
3908,-91,50.875
3909,-90.875,50.875
3910,-90.75,50.875
3911,-90.625,50.875
3912,-90.5,50.875
3913,-90.375,50.875
3914,-90.25,50.875
3915,-90.125,50.875
3916,-90,50.875
3917,-89.875,50.875
3918,-89.75,50.875
3919,-89.625,50.875
3920,-89.5,50.875
3921,-89.375,50.875
3922,-89.25,50.875
3923,-89.125,50.875
3924,-89,50.875
3925,-88.875,50.875
3926,-88.75,50.875
3927,-88.625,50.875
3928,-88.5,50.875
3929,-88.375,50.875
3930,-88.25,50.875
3931,-88.125,50.875
3932,-88,50.875
3933,-87.875,50.875
3934,-87.75,50.875
3935,-87.625,50.875
3936,-87.5,50.875
3937,-87.375,50.875
3938,-87.25,50.875
3939,-87.125,50.875
3940,-87,50.875
3941,-86.875,50.875
3942,-86.75,50.875
3943,-86.625,50.875
3944,-86.5,50.875
3945,-86.375,50.875
3946,-86.25,50.875
3947,-86.125,50.875
3948,-86,50.875
3949,-85.875,50.875
3950,-85.75,50.875
3951,-85.625,50.875
3952,-85.5,50.875
3953,-85.375,50.875
3954,-85.25,50.875
3955,-85.125,50.875
3956,-85,50.875
3957,-84.875,50.875
3958,-84.75,50.875
3959,-84.625,50.875
3960,-84.5,50.875
3961,-84.375,50.875
3962,-84.25,50.875
3963,-84.125,50.875
3964,-84,50.875
3965,-83.875,50.875
3966,-83.75,50.875
3967,-83.625,50.875
3968,-83.5,50.875
3969,-83.375,50.875
3970,-83.25,50.875
3971,-83.125,50.875
3972,-83,50.875
3973,-82.875,50.875
3974,-82.75,50.875
3975,-82.625,50.875
3976,-82.5,50.875
3977,-82.375,50.875
3978,-82.25,50.875
3979,-82.125,50.875
3980,-82,50.875
3981,-81.875,50.875
3982,-81.75,50.875
3983,-81.625,50.875
3984,-81.5,50.875
3985,-81.375,50.875
3986,-81.25,50.875
3987,-81.125,50.875
3988,-81,50.875
3989,-80.875,50.875
3990,-80.75,50.875
3991,-80.625,50.875
3992,-80.5,50.875
3993,-80.375,50.875
3994,-80.25,50.875
3995,-80.125,50.875
3996,-80,50.875
3997,-79.875,50.875
3998,-79.75,50.875
3999,-79.625,50.875
4000,-79.5,50.875
4001,-95.125,50.75
4002,-95,50.75
4003,-94.875,50.75
4004,-94.75,50.75
4005,-94.625,50.75
4006,-94.5,50.75
4007,-94.375,50.75
4008,-94.25,50.75
4009,-94.125,50.75
4010,-94,50.75
4011,-93.875,50.75
4012,-93.75,50.75
4013,-93.625,50.75
4014,-93.5,50.75
4015,-93.375,50.75
4016,-93.25,50.75
4017,-93.125,50.75
4018,-93,50.75
4019,-92.875,50.75
4020,-92.75,50.75
4021,-92.625,50.75
4022,-92.5,50.75
4023,-92.375,50.75
4024,-92.25,50.75
4025,-92.125,50.75
4026,-92,50.75
4027,-91.875,50.75
4028,-91.75,50.75
4029,-91.625,50.75
4030,-91.5,50.75
4031,-91.375,50.75
4032,-91.25,50.75
4033,-91.125,50.75
4034,-91,50.75
4035,-90.875,50.75
4036,-90.75,50.75
4037,-90.625,50.75
4038,-90.5,50.75
4039,-90.375,50.75
4040,-90.25,50.75
4041,-90.125,50.75
4042,-90,50.75
4043,-89.875,50.75
4044,-89.75,50.75
4045,-89.625,50.75
4046,-89.5,50.75
4047,-89.375,50.75
4048,-89.25,50.75
4049,-89.125,50.75
4050,-89,50.75
4051,-88.875,50.75
4052,-88.75,50.75
4053,-88.625,50.75
4054,-88.5,50.75
4055,-88.375,50.75
4056,-88.25,50.75
4057,-88.125,50.75
4058,-88,50.75
4059,-87.875,50.75
4060,-87.75,50.75
4061,-87.625,50.75
4062,-87.5,50.75
4063,-87.375,50.75
4064,-87.25,50.75
4065,-87.125,50.75
4066,-87,50.75
4067,-86.875,50.75
4068,-86.75,50.75
4069,-86.625,50.75
4070,-86.5,50.75
4071,-86.375,50.75
4072,-86.25,50.75
4073,-86.125,50.75
4074,-86,50.75
4075,-85.875,50.75
4076,-85.75,50.75
4077,-85.625,50.75
4078,-85.5,50.75
4079,-85.375,50.75
4080,-85.25,50.75
4081,-85.125,50.75
4082,-85,50.75
4083,-84.875,50.75
4084,-84.75,50.75
4085,-84.625,50.75
4086,-84.5,50.75
4087,-84.375,50.75
4088,-84.25,50.75
4089,-84.125,50.75
4090,-84,50.75
4091,-83.875,50.75
4092,-83.75,50.75
4093,-83.625,50.75
4094,-83.5,50.75
4095,-83.375,50.75
4096,-83.25,50.75
4097,-83.125,50.75
4098,-83,50.75
4099,-82.875,50.75
4100,-82.75,50.75
4101,-82.625,50.75
4102,-82.5,50.75
4103,-82.375,50.75
4104,-82.25,50.75
4105,-82.125,50.75
4106,-82,50.75
4107,-81.875,50.75
4108,-81.75,50.75
4109,-81.625,50.75
4110,-81.5,50.75
4111,-81.375,50.75
4112,-81.25,50.75
4113,-81.125,50.75
4114,-81,50.75
4115,-80.875,50.75
4116,-80.75,50.75
4117,-80.625,50.75
4118,-80.5,50.75
4119,-80.375,50.75
4120,-80.25,50.75
4121,-80.125,50.75
4122,-80,50.75
4123,-79.875,50.75
4124,-79.75,50.75
4125,-79.625,50.75
4126,-79.5,50.75
4127,-95.125,50.625
4128,-95,50.625
4129,-94.875,50.625
4130,-94.75,50.625
4131,-94.625,50.625
4132,-94.5,50.625
4133,-94.375,50.625
4134,-94.25,50.625
4135,-94.125,50.625
4136,-94,50.625
4137,-93.875,50.625
4138,-93.75,50.625
4139,-93.625,50.625
4140,-93.5,50.625
4141,-93.375,50.625
4142,-93.25,50.625
4143,-93.125,50.625
4144,-93,50.625
4145,-92.875,50.625
4146,-92.75,50.625
4147,-92.625,50.625
4148,-92.5,50.625
4149,-92.375,50.625
4150,-92.25,50.625
4151,-92.125,50.625
4152,-92,50.625
4153,-91.875,50.625
4154,-91.75,50.625
4155,-91.625,50.625
4156,-91.5,50.625
4157,-91.375,50.625
4158,-91.25,50.625
4159,-91.125,50.625
4160,-91,50.625
4161,-90.875,50.625
4162,-90.75,50.625
4163,-90.625,50.625
4164,-90.5,50.625
4165,-90.375,50.625
4166,-90.25,50.625
4167,-90.125,50.625
4168,-90,50.625
4169,-89.875,50.625
4170,-89.75,50.625
4171,-89.625,50.625
4172,-89.5,50.625
4173,-89.375,50.625
4174,-89.25,50.625
4175,-89.125,50.625
4176,-89,50.625
4177,-88.875,50.625
4178,-88.75,50.625
4179,-88.625,50.625
4180,-88.5,50.625
4181,-88.375,50.625
4182,-88.25,50.625
4183,-88.125,50.625
4184,-88,50.625
4185,-87.875,50.625
4186,-87.75,50.625
4187,-87.625,50.625
4188,-87.5,50.625
4189,-87.375,50.625
4190,-87.25,50.625
4191,-87.125,50.625
4192,-87,50.625
4193,-86.875,50.625
4194,-86.75,50.625
4195,-86.625,50.625
4196,-86.5,50.625
4197,-86.375,50.625
4198,-86.25,50.625
4199,-86.125,50.625
4200,-86,50.625
4201,-85.875,50.625
4202,-85.75,50.625
4203,-85.625,50.625
4204,-85.5,50.625
4205,-85.375,50.625
4206,-85.25,50.625
4207,-85.125,50.625
4208,-85,50.625
4209,-84.875,50.625
4210,-84.75,50.625
4211,-84.625,50.625
4212,-84.5,50.625
4213,-84.375,50.625
4214,-84.25,50.625
4215,-84.125,50.625
4216,-84,50.625
4217,-83.875,50.625
4218,-83.75,50.625
4219,-83.625,50.625
4220,-83.5,50.625
4221,-83.375,50.625
4222,-83.25,50.625
4223,-83.125,50.625
4224,-83,50.625
4225,-82.875,50.625
4226,-82.75,50.625
4227,-82.625,50.625
4228,-82.5,50.625
4229,-82.375,50.625
4230,-82.25,50.625
4231,-82.125,50.625
4232,-82,50.625
4233,-81.875,50.625
4234,-81.75,50.625
4235,-81.625,50.625
4236,-81.5,50.625
4237,-81.375,50.625
4238,-81.25,50.625
4239,-81.125,50.625
4240,-81,50.625
4241,-80.875,50.625
4242,-80.75,50.625
4243,-80.625,50.625
4244,-80.5,50.625
4245,-80.375,50.625
4246,-80.25,50.625
4247,-80.125,50.625
4248,-80,50.625
4249,-79.875,50.625
4250,-79.75,50.625
4251,-79.625,50.625
4252,-79.5,50.625
4253,-95.125,50.5
4254,-95,50.5
4255,-94.875,50.5
4256,-94.75,50.5
4257,-94.625,50.5
4258,-94.5,50.5
4259,-94.375,50.5
4260,-94.25,50.5
4261,-94.125,50.5
4262,-94,50.5
4263,-93.875,50.5
4264,-93.75,50.5
4265,-93.625,50.5
4266,-93.5,50.5
4267,-93.375,50.5
4268,-93.25,50.5
4269,-93.125,50.5
4270,-93,50.5
4271,-92.875,50.5
4272,-92.75,50.5
4273,-92.625,50.5
4274,-92.5,50.5
4275,-92.375,50.5
4276,-92.25,50.5
4277,-92.125,50.5
4278,-92,50.5
4279,-91.875,50.5
4280,-91.75,50.5
4281,-91.625,50.5
4282,-91.5,50.5
4283,-91.375,50.5
4284,-91.25,50.5
4285,-91.125,50.5
4286,-91,50.5
4287,-90.875,50.5
4288,-90.75,50.5
4289,-90.625,50.5
4290,-90.5,50.5
4291,-90.375,50.5
4292,-90.25,50.5
4293,-90.125,50.5
4294,-90,50.5
4295,-89.875,50.5
4296,-89.75,50.5
4297,-89.625,50.5
4298,-89.5,50.5
4299,-89.375,50.5
4300,-89.25,50.5
4301,-89.125,50.5
4302,-89,50.5
4303,-88.875,50.5
4304,-88.75,50.5
4305,-88.625,50.5
4306,-88.5,50.5
4307,-88.375,50.5
4308,-88.25,50.5
4309,-88.125,50.5
4310,-88,50.5
4311,-87.875,50.5
4312,-87.75,50.5
4313,-87.625,50.5
4314,-87.5,50.5
4315,-87.375,50.5
4316,-87.25,50.5
4317,-87.125,50.5
4318,-87,50.5
4319,-86.875,50.5
4320,-86.75,50.5
4321,-86.625,50.5
4322,-86.5,50.5
4323,-86.375,50.5
4324,-86.25,50.5
4325,-86.125,50.5
4326,-86,50.5
4327,-85.875,50.5
4328,-85.75,50.5
4329,-85.625,50.5
4330,-85.5,50.5
4331,-85.375,50.5
4332,-85.25,50.5
4333,-85.125,50.5
4334,-85,50.5
4335,-84.875,50.5
4336,-84.75,50.5
4337,-84.625,50.5
4338,-84.5,50.5
4339,-84.375,50.5
4340,-84.25,50.5
4341,-84.125,50.5
4342,-84,50.5
4343,-83.875,50.5
4344,-83.75,50.5
4345,-83.625,50.5
4346,-83.5,50.5
4347,-83.375,50.5
4348,-83.25,50.5
4349,-83.125,50.5
4350,-83,50.5
4351,-82.875,50.5
4352,-82.75,50.5
4353,-82.625,50.5
4354,-82.5,50.5
4355,-82.375,50.5
4356,-82.25,50.5
4357,-82.125,50.5
4358,-82,50.5
4359,-81.875,50.5
4360,-81.75,50.5
4361,-81.625,50.5
4362,-81.5,50.5
4363,-81.375,50.5
4364,-81.25,50.5
4365,-81.125,50.5
4366,-81,50.5
4367,-80.875,50.5
4368,-80.75,50.5
4369,-80.625,50.5
4370,-80.5,50.5
4371,-80.375,50.5
4372,-80.25,50.5
4373,-80.125,50.5
4374,-80,50.5
4375,-79.875,50.5
4376,-79.75,50.5
4377,-79.625,50.5
4378,-79.5,50.5
4379,-95.125,50.375
4380,-95,50.375
4381,-94.875,50.375
4382,-94.75,50.375
4383,-94.625,50.375
4384,-94.5,50.375
4385,-94.375,50.375
4386,-94.25,50.375
4387,-94.125,50.375
4388,-94,50.375
4389,-93.875,50.375
4390,-93.75,50.375
4391,-93.625,50.375
4392,-93.5,50.375
4393,-93.375,50.375
4394,-93.25,50.375
4395,-93.125,50.375
4396,-93,50.375
4397,-92.875,50.375
4398,-92.75,50.375
4399,-92.625,50.375
4400,-92.5,50.375
4401,-92.375,50.375
4402,-92.25,50.375
4403,-92.125,50.375
4404,-92,50.375
4405,-91.875,50.375
4406,-91.75,50.375
4407,-91.625,50.375
4408,-91.5,50.375
4409,-91.375,50.375
4410,-91.25,50.375
4411,-91.125,50.375
4412,-91,50.375
4413,-90.875,50.375
4414,-90.75,50.375
4415,-90.625,50.375
4416,-90.5,50.375
4417,-90.375,50.375
4418,-90.25,50.375
4419,-90.125,50.375
4420,-90,50.375
4421,-89.875,50.375
4422,-89.75,50.375
4423,-89.625,50.375
4424,-89.5,50.375
4425,-89.375,50.375
4426,-89.25,50.375
4427,-89.125,50.375
4428,-89,50.375
4429,-88.875,50.375
4430,-88.75,50.375
4431,-88.625,50.375
4432,-88.5,50.375
4433,-88.375,50.375
4434,-88.25,50.375
4435,-88.125,50.375
4436,-88,50.375
4437,-87.875,50.375
4438,-87.75,50.375
4439,-87.625,50.375
4440,-87.5,50.375
4441,-87.375,50.375
4442,-87.25,50.375
4443,-87.125,50.375
4444,-87,50.375
4445,-86.875,50.375
4446,-86.75,50.375
4447,-86.625,50.375
4448,-86.5,50.375
4449,-86.375,50.375
4450,-86.25,50.375
4451,-86.125,50.375
4452,-86,50.375
4453,-85.875,50.375
4454,-85.75,50.375
4455,-85.625,50.375
4456,-85.5,50.375
4457,-85.375,50.375
4458,-85.25,50.375
4459,-85.125,50.375
4460,-85,50.375
4461,-84.875,50.375
4462,-84.75,50.375
4463,-84.625,50.375
4464,-84.5,50.375
4465,-84.375,50.375
4466,-84.25,50.375
4467,-84.125,50.375
4468,-84,50.375
4469,-83.875,50.375
4470,-83.75,50.375
4471,-83.625,50.375
4472,-83.5,50.375
4473,-83.375,50.375
4474,-83.25,50.375
4475,-83.125,50.375
4476,-83,50.375
4477,-82.875,50.375
4478,-82.75,50.375
4479,-82.625,50.375
4480,-82.5,50.375
4481,-82.375,50.375
4482,-82.25,50.375
4483,-82.125,50.375
4484,-82,50.375
4485,-81.875,50.375
4486,-81.75,50.375
4487,-81.625,50.375
4488,-81.5,50.375
4489,-81.375,50.375
4490,-81.25,50.375
4491,-81.125,50.375
4492,-81,50.375
4493,-80.875,50.375
4494,-80.75,50.375
4495,-80.625,50.375
4496,-80.5,50.375
4497,-80.375,50.375
4498,-80.25,50.375
4499,-80.125,50.375
4500,-80,50.375
4501,-79.875,50.375
4502,-79.75,50.375
4503,-79.625,50.375
4504,-79.5,50.375
4505,-95.125,50.25
4506,-95,50.25
4507,-94.875,50.25
4508,-94.75,50.25
4509,-94.625,50.25
4510,-94.5,50.25
4511,-94.375,50.25
4512,-94.25,50.25
4513,-94.125,50.25
4514,-94,50.25
4515,-93.875,50.25
4516,-93.75,50.25
4517,-93.625,50.25
4518,-93.5,50.25
4519,-93.375,50.25
4520,-93.25,50.25
4521,-93.125,50.25
4522,-93,50.25
4523,-92.875,50.25
4524,-92.75,50.25
4525,-92.625,50.25
4526,-92.5,50.25
4527,-92.375,50.25
4528,-92.25,50.25
4529,-92.125,50.25
4530,-92,50.25
4531,-91.875,50.25
4532,-91.75,50.25
4533,-91.625,50.25
4534,-91.5,50.25
4535,-91.375,50.25
4536,-91.25,50.25
4537,-91.125,50.25
4538,-91,50.25
4539,-90.875,50.25
4540,-90.75,50.25
4541,-90.625,50.25
4542,-90.5,50.25
4543,-90.375,50.25
4544,-90.25,50.25
4545,-90.125,50.25
4546,-90,50.25
4547,-89.875,50.25
4548,-89.75,50.25
4549,-89.625,50.25
4550,-89.5,50.25
4551,-89.375,50.25
4552,-89.25,50.25
4553,-89.125,50.25
4554,-89,50.25
4555,-88.875,50.25
4556,-88.75,50.25
4557,-88.625,50.25
4558,-88.5,50.25
4559,-88.375,50.25
4560,-88.25,50.25
4561,-88.125,50.25
4562,-88,50.25
4563,-87.875,50.25
4564,-87.75,50.25
4565,-87.625,50.25
4566,-87.5,50.25
4567,-87.375,50.25
4568,-87.25,50.25
4569,-87.125,50.25
4570,-87,50.25
4571,-86.875,50.25
4572,-86.75,50.25
4573,-86.625,50.25
4574,-86.5,50.25
4575,-86.375,50.25
4576,-86.25,50.25
4577,-86.125,50.25
4578,-86,50.25
4579,-85.875,50.25
4580,-85.75,50.25
4581,-85.625,50.25
4582,-85.5,50.25
4583,-85.375,50.25
4584,-85.25,50.25
4585,-85.125,50.25
4586,-85,50.25
4587,-84.875,50.25
4588,-84.75,50.25
4589,-84.625,50.25
4590,-84.5,50.25
4591,-84.375,50.25
4592,-84.25,50.25
4593,-84.125,50.25
4594,-84,50.25
4595,-83.875,50.25
4596,-83.75,50.25
4597,-83.625,50.25
4598,-83.5,50.25
4599,-83.375,50.25
4600,-83.25,50.25
4601,-83.125,50.25
4602,-83,50.25
4603,-82.875,50.25
4604,-82.75,50.25
4605,-82.625,50.25
4606,-82.5,50.25
4607,-82.375,50.25
4608,-82.25,50.25
4609,-82.125,50.25
4610,-82,50.25
4611,-81.875,50.25
4612,-81.75,50.25
4613,-81.625,50.25
4614,-81.5,50.25
4615,-81.375,50.25
4616,-81.25,50.25
4617,-81.125,50.25
4618,-81,50.25
4619,-80.875,50.25
4620,-80.75,50.25
4621,-80.625,50.25
4622,-80.5,50.25
4623,-80.375,50.25
4624,-80.25,50.25
4625,-80.125,50.25
4626,-80,50.25
4627,-79.875,50.25
4628,-79.75,50.25
4629,-79.625,50.25
4630,-79.5,50.25
4631,-95.125,50.125
4632,-95,50.125
4633,-94.875,50.125
4634,-94.75,50.125
4635,-94.625,50.125
4636,-94.5,50.125
4637,-94.375,50.125
4638,-94.25,50.125
4639,-94.125,50.125
4640,-94,50.125
4641,-93.875,50.125
4642,-93.75,50.125
4643,-93.625,50.125
4644,-93.5,50.125
4645,-93.375,50.125
4646,-93.25,50.125
4647,-93.125,50.125
4648,-93,50.125
4649,-92.875,50.125
4650,-92.75,50.125
4651,-92.625,50.125
4652,-92.5,50.125
4653,-92.375,50.125
4654,-92.25,50.125
4655,-92.125,50.125
4656,-92,50.125
4657,-91.875,50.125
4658,-91.75,50.125
4659,-91.625,50.125
4660,-91.5,50.125
4661,-91.375,50.125
4662,-91.25,50.125
4663,-91.125,50.125
4664,-91,50.125
4665,-90.875,50.125
4666,-90.75,50.125
4667,-90.625,50.125
4668,-90.5,50.125
4669,-90.375,50.125
4670,-90.25,50.125
4671,-90.125,50.125
4672,-90,50.125
4673,-89.875,50.125
4674,-89.75,50.125
4675,-89.625,50.125
4676,-89.5,50.125
4677,-89.375,50.125
4678,-89.25,50.125
4679,-89.125,50.125
4680,-89,50.125
4681,-88.875,50.125
4682,-88.75,50.125
4683,-88.625,50.125
4684,-88.5,50.125
4685,-88.375,50.125
4686,-88.25,50.125
4687,-88.125,50.125
4688,-88,50.125
4689,-87.875,50.125
4690,-87.75,50.125
4691,-87.625,50.125
4692,-87.5,50.125
4693,-87.375,50.125
4694,-87.25,50.125
4695,-87.125,50.125
4696,-87,50.125
4697,-86.875,50.125
4698,-86.75,50.125
4699,-86.625,50.125
4700,-86.5,50.125
4701,-86.375,50.125
4702,-86.25,50.125
4703,-86.125,50.125
4704,-86,50.125
4705,-85.875,50.125
4706,-85.75,50.125
4707,-85.625,50.125
4708,-85.5,50.125
4709,-85.375,50.125
4710,-85.25,50.125
4711,-85.125,50.125
4712,-85,50.125
4713,-84.875,50.125
4714,-84.75,50.125
4715,-84.625,50.125
4716,-84.5,50.125
4717,-84.375,50.125
4718,-84.25,50.125
4719,-84.125,50.125
4720,-84,50.125
4721,-83.875,50.125
4722,-83.75,50.125
4723,-83.625,50.125
4724,-83.5,50.125
4725,-83.375,50.125
4726,-83.25,50.125
4727,-83.125,50.125
4728,-83,50.125
4729,-82.875,50.125
4730,-82.75,50.125
4731,-82.625,50.125
4732,-82.5,50.125
4733,-82.375,50.125
4734,-82.25,50.125
4735,-82.125,50.125
4736,-82,50.125
4737,-81.875,50.125
4738,-81.75,50.125
4739,-81.625,50.125
4740,-81.5,50.125
4741,-81.375,50.125
4742,-81.25,50.125
4743,-81.125,50.125
4744,-81,50.125
4745,-80.875,50.125
4746,-80.75,50.125
4747,-80.625,50.125
4748,-80.5,50.125
4749,-80.375,50.125
4750,-80.25,50.125
4751,-80.125,50.125
4752,-80,50.125
4753,-79.875,50.125
4754,-79.75,50.125
4755,-79.625,50.125
4756,-79.5,50.125
4757,-95.125,50
4758,-95,50
4759,-94.875,50
4760,-94.75,50
4761,-94.625,50
4762,-94.5,50
4763,-94.375,50
4764,-94.25,50
4765,-94.125,50
4766,-94,50
4767,-93.875,50
4768,-93.75,50
4769,-93.625,50
4770,-93.5,50
4771,-93.375,50
4772,-93.25,50
4773,-93.125,50
4774,-93,50
4775,-92.875,50
4776,-92.75,50
4777,-92.625,50
4778,-92.5,50
4779,-92.375,50
4780,-92.25,50
4781,-92.125,50
4782,-92,50
4783,-91.875,50
4784,-91.75,50
4785,-91.625,50
4786,-91.5,50
4787,-91.375,50
4788,-91.25,50
4789,-91.125,50
4790,-91,50
4791,-90.875,50
4792,-90.75,50
4793,-90.625,50
4794,-90.5,50
4795,-90.375,50
4796,-90.25,50
4797,-90.125,50
4798,-90,50
4799,-89.875,50
4800,-89.75,50
4801,-89.625,50
4802,-89.5,50
4803,-89.375,50
4804,-89.25,50
4805,-89.125,50
4806,-89,50
4807,-88.875,50
4808,-88.75,50
4809,-88.625,50
4810,-88.5,50
4811,-88.375,50
4812,-88.25,50
4813,-88.125,50
4814,-88,50
4815,-87.875,50
4816,-87.75,50
4817,-87.625,50
4818,-87.5,50
4819,-87.375,50
4820,-87.25,50
4821,-87.125,50
4822,-87,50
4823,-86.875,50
4824,-86.75,50
4825,-86.625,50
4826,-86.5,50
4827,-86.375,50
4828,-86.25,50
4829,-86.125,50
4830,-86,50
4831,-85.875,50
4832,-85.75,50
4833,-85.625,50
4834,-85.5,50
4835,-85.375,50
4836,-85.25,50
4837,-85.125,50
4838,-85,50
4839,-84.875,50
4840,-84.75,50
4841,-84.625,50
4842,-84.5,50
4843,-84.375,50
4844,-84.25,50
4845,-84.125,50
4846,-84,50
4847,-83.875,50
4848,-83.75,50
4849,-83.625,50
4850,-83.5,50
4851,-83.375,50
4852,-83.25,50
4853,-83.125,50
4854,-83,50
4855,-82.875,50
4856,-82.75,50
4857,-82.625,50
4858,-82.5,50
4859,-82.375,50
4860,-82.25,50
4861,-82.125,50
4862,-82,50
4863,-81.875,50
4864,-81.75,50
4865,-81.625,50
4866,-81.5,50
4867,-81.375,50
4868,-81.25,50
4869,-81.125,50
4870,-81,50
4871,-80.875,50
4872,-80.75,50
4873,-80.625,50
4874,-80.5,50
4875,-80.375,50
4876,-80.25,50
4877,-80.125,50
4878,-80,50
4879,-79.875,50
4880,-79.75,50
4881,-79.625,50
4882,-79.5,50
4883,-95.125,49.875
4884,-95,49.875
4885,-94.875,49.875
4886,-94.75,49.875
4887,-94.625,49.875
4888,-94.5,49.875
4889,-94.375,49.875
4890,-94.25,49.875
4891,-94.125,49.875
4892,-94,49.875
4893,-93.875,49.875
4894,-93.75,49.875
4895,-93.625,49.875
4896,-93.5,49.875
4897,-93.375,49.875
4898,-93.25,49.875
4899,-93.125,49.875
4900,-93,49.875
4901,-92.875,49.875
4902,-92.75,49.875
4903,-92.625,49.875
4904,-92.5,49.875
4905,-92.375,49.875
4906,-92.25,49.875
4907,-92.125,49.875
4908,-92,49.875
4909,-91.875,49.875
4910,-91.75,49.875
4911,-91.625,49.875
4912,-91.5,49.875
4913,-91.375,49.875
4914,-91.25,49.875
4915,-91.125,49.875
4916,-91,49.875
4917,-90.875,49.875
4918,-90.75,49.875
4919,-90.625,49.875
4920,-90.5,49.875
4921,-90.375,49.875
4922,-90.25,49.875
4923,-90.125,49.875
4924,-90,49.875
4925,-89.875,49.875
4926,-89.75,49.875
4927,-89.625,49.875
4928,-89.5,49.875
4929,-89.375,49.875
4930,-89.25,49.875
4931,-89.125,49.875
4932,-89,49.875
4933,-88.875,49.875
4934,-88.75,49.875
4935,-88.625,49.875
4936,-88.5,49.875
4937,-88.375,49.875
4938,-88.25,49.875
4939,-88.125,49.875
4940,-88,49.875
4941,-87.875,49.875
4942,-87.75,49.875
4943,-87.625,49.875
4944,-87.5,49.875
4945,-87.375,49.875
4946,-87.25,49.875
4947,-87.125,49.875
4948,-87,49.875
4949,-86.875,49.875
4950,-86.75,49.875
4951,-86.625,49.875
4952,-86.5,49.875
4953,-86.375,49.875
4954,-86.25,49.875
4955,-86.125,49.875
4956,-86,49.875
4957,-85.875,49.875
4958,-85.75,49.875
